date_kst,bench_ret_next,allocation_raw,allocation_adj,strategy_ret,benchmark_equity,strategy_equity
2025-06-02,-0.0068812877263580985,1.3078993913254755,1.2127692583656384,-0.008345414212495881,0.9931187122736419,0.9916545857875041
2025-06-03,-0.005078541810175974,1.1175108530432907,1.0812041132796673,-0.00549094029462503,0.988075117370892,0.9862094696640538
2025-06-04,-0.014335944393912614,1.7770024941646128,1.5369359248160919,-0.022033427955170153,0.9739101274312543,0.9644798943655043
2025-06-05,-0.024943185731010287,1.4847151918480073,1.3349551665044994,-0.03329803466069349,0.9496177062374246,0.9323646094133797
2025-06-06,0.0254823855128965,1.4587235999577493,1.316994066593176,0.033560150523124596,0.9738162307176391,0.9636549060477271
2025-06-07,0.009077385051929898,1.342216784338742,1.236483778323089,0.01122403936630381,0.9826559356136821,0.9744710066487386
2025-06-08,-0.0048800797193442325,1.7845595454880478,1.5421581118382761,-0.007525854525604166,0.9778604963112005,0.9671372796132812
2025-06-09,0.031077030706657904,1.754204286170022,1.521181564970843,0.04727380620500081,1.0082494969818914,1.0128575399433513
2025-06-10,0.0018226568216590522,1.6316880766372444,1.4365185751291303,0.002618280380399051,1.0100871898054997,1.0155094849683242
2025-06-11,-0.005989216753871096,0.6662557719639757,0.769371054689831,-0.004607930010691812,1.004037558685446,1.0108300883363965
2025-06-12,-0.02605843609303815,0.7869982663231971,0.8528083452522928,-0.022222851764366485,0.9778739101274312,0.9883665611243354
2025-06-13,0.010047942058010628,0.6621502049125296,0.7665339641293525,0.007702088857068931,0.9876995305164319,0.9959790482014707
2025-06-14,-0.0058737250960846366,1.6245899988824475,1.4316135549106483,-0.008408904465373616,0.9818980549966465,0.9876039555356307
2025-06-15,-0.002759543992185809,0.803429219293712,0.8641627089706724,-0.0023846950118110327,0.9791884641180416,0.9852488213092201
2025-06-16,0.004630232128057354,0.8146083537447059,0.8718878822360958,0.004037043284393458,0.9837223340040241,0.989226313446743
2025-06-17,-0.008297368977248754,1.4398231910921737,1.3039332224004543,-0.010819215067949528,0.9755600268276323,0.9785236612106878
2025-06-18,-0.0005224947750522846,1.8486463608310326,1.5864443447952241,-0.0008289088810667497,0.975050301810865,0.9777125542575763
2025-06-19,-0.0027651671481634388,1.2223791531570851,1.153671779893827,-0.003190095305525652,0.9723541247484908,0.9745935580280858
2025-06-20,-0.007049345417925457,1.8210136618661035,1.5673491824433314,-0.01104878577754611,0.9654996646545941,0.963825482585257
2025-06-21,-0.008155269665731213,1.7258537676414867,1.5015903641710295,-0.012245874347278283,0.9576257545271629,0.9520225968328131
2025-06-22,-0.013124903699345825,1.361236894649209,1.2496273404047458,-0.016401238502881933,0.9450570087189806,0.9364082471620252
2025-06-23,0.03742867686717566,1.8159885208708535,1.5638766340951866,0.05853383319767504,0.9804292421193829,0.9912198113063344
2025-06-24,-0.00381031864388226,1.6489402673867004,1.448440442902698,-0.0055190196241452286,0.976693494299128,0.9857492497158932
2025-06-25,0.011948497854077145,1.8339123950416503,1.5762626586272328,0.018833970994069426,0.9883635144198523,1.004314822492468
2025-06-26,-0.00348115224103418,1.4208900055265932,1.2908497283605809,-0.004493644424720798,0.9849228705566732,0.9998017887897104
2025-06-27,0.001402772859749879,1.515654527969472,1.3563353308905035,0.00190263039089307,0.986304493628437,1.001704042057931
2025-06-28,0.0007888044173047781,0.3540102927139165,0.5535984974202073,0.00043668094017834734,0.9870824949698186,1.0021414671207973
2025-06-29,0.005585225651269843,1.8017921924168023,1.554066474147548,0.008679811935187368,0.9925955734406434,1.0108398665878586
2025-06-30,-0.015115273385767236,1.0,1.0,-0.015115273385767236,0.9775922199865857,0.9955607456551506
2025-07-01,-0.0050768734692197,0.41540451391516353,0.5960240535627227,-0.0030259387045493687,0.9726291079812203,0.9925482398621427
2025-07-02,0.016225460112123224,1.101206371107772,1.0699371454739752,0.017360222476366968,0.9884104627766596,1.009779098124676
2025-07-03,0.00926227505903432,0.10404567889511207,0.38086419849572695,0.003527668966606068,0.9975653923541243,1.013341264512258
2025-07-04,-0.006319880056744442,0.5345791300604202,0.6783778853909634,-0.004287266868818817,0.991260898725687,1.0089968000821075
2025-07-05,0.0027064148798690013,1.1056755838427572,1.0730255279323084,0.0029040522552752903,0.9939436619718305,1.0119269795149515
2025-07-06,0.0020445758011296,1.9320661248882132,1.6440903221226704,0.0033614672874833808,0.9959758551307842,1.0153285389539128
2025-07-07,-0.002693602693602748,1.1060986759573672,1.0733178993951373,-0.0028910919849027853,0.9932930918846407,1.0123931307529002
2025-07-08,0.0013639432815664154,1.2748188922108854,1.1899094753934265,0.001622969034635082,0.994647887323943,1.0140362134549894
2025-07-09,0.016176450755889915,1.706713759290708,1.48836394834612,0.02407644611726289,1.0107377598926888,1.0384506017091917
2025-07-10,0.03860624680659064,0.12096745939021836,0.39255774121651754,0.015155181043242615,1.0497585513078465,1.0541885085825586
2025-07-11,0.010656853161596924,1.8530348711723255,1.5894769590742819,0.016938822556596227,1.0609456740442649,1.0720452206706415
2025-07-12,0.009444518196817686,1.883329523056863,1.610411624083426,0.015209561888022641,1.0709657947686109,1.0883505588011904
2025-07-13,0.012894458326287994,1.6470793056504807,1.447154453194314,0.01866027278841617,1.0847753185781346,1.1086594771178457
2025-07-14,0.013496970446395418,1.5955911700112604,1.4115743489679764,0.01905197727091063,1.0994164989939628,1.1297816322770746
2025-07-15,-0.018984523221268534,1.7650700447406562,1.5286901845322571,-0.029021454306377918,1.078544600938966,1.0969937262597604
2025-07-16,0.0027299127547244506,0.7546048857959242,0.8304233852786045,0.002266983391293519,1.0814889336016085,1.0994805928175446
2025-07-17,0.006089922480620125,1.0,1.0,0.006089922480620125,1.0880751173708907,1.1061763443967498
2025-07-18,-0.006977661620395481,1.0,1.0,-0.006977661620395481,1.0804828973843046,1.0984578201730633
2025-07-19,0.0020360024829297885,1.6904907677938392,1.4771532932863571,0.0030074877727989374,1.0826827632461422,1.1017614186361693
2025-07-20,-0.008400029734618508,0.35745877445097907,0.555981519025166,-0.004670261291709761,1.0735881958417157,1.0966159049300135
2025-07-21,0.0001499325303613297,0.4797858816211722,0.6405138325142263,9.603385964029088e-05,1.0737491616364843,1.0967212171879068
2025-07-22,0.013897911253248019,1.118488626264406,1.0818797888053995,0.01503586929150015,1.0886720321931576,1.1132113740587593
2025-07-23,-0.002039169300336985,1.7614171284079538,1.526165891464853,-0.003112110633096555,1.0864520456069737,1.1097469371046669
2025-07-24,-0.00655596024445948,1.1665024053628406,1.115058991031579,-0.007310282415430131,1.0793293091884628,1.1016343735847733
2025-07-25,-0.004418124875720797,0.2391267951229289,0.47420997873669346,-0.0020951189033716153,1.0745606975184427,1.0993263185840718
2025-07-26,0.004262968349176388,1.2427622325780117,1.1677572013457127,0.004978111988859572,1.0791415157612327,1.1047988881102841
2025-07-27,0.011292728402734653,1.906561809851722,1.6264659475759162,0.01836723820227128,1.0913279678068397,1.1250909924538102
2025-07-28,-0.001438079610612264,0.46097872762705994,0.6275174307023579,-0.0009024200223968551,1.0897585513078458,1.1240756878152016
2025-07-29,0.004154280755525264,1.6127362798264269,1.4234222200672544,0.005913295535812442,1.0942857142857132,1.1307226795618748
2025-07-30,-0.0002451611321541147,1.7567386503423723,1.522932899337105,-0.0003733639537962331,1.0940174379610987,1.1303005084715865
2025-07-31,-0.010544513787564824,1.8092029637738887,1.5591875765920078,-0.016440874898774212,1.0824815560026815,1.1117173792137842
2025-08-01,-0.020421566562163096,0.8497042214104118,0.8961403554312678,-0.01830058991748013,1.0603755868544589,1.091372295352657
2025-08-02,-0.004591972271065559,1.1934697902522884,1.1336943980659604,-0.005205893239781249,1.0555063715627084,1.085690727698196
2025-08-03,0.018115849938999506,1.2196396507237415,1.1517786878077265,0.020865449871262536,1.0746277665995962,1.1083441531526772
2025-08-04,0.0006553202643748701,0.6804575479810328,0.7791849790942152,0.0005106157064969488,1.0753319919517088,1.108910091085481
2025-08-05,-0.0020769403487762572,1.686408407935204,1.4743322397085497,-0.0030621001161523554,1.0730985915492943,1.1055144973667657
2025-08-06,6.250039062738466e-06,1.5781247323713634,1.3995044290927465,8.746957350305161e-06,1.0731052984574097,1.105524167254924
2025-08-07,0.011581250000000098,1.7317439818477212,1.5056607083924978,0.017437433079070763,1.0855331991951696,1.1248016709387272
2025-08-08,-0.010836994062513483,1.1548398356575904,1.1069997470813349,-0.011996549686324354,1.0737692823608302,1.1113079318060501
2025-08-09,0.0005059369515112433,1.2650073467038037,1.1831293539648795,0.0005985888585884579,1.0743125419181743,1.1119731483524902
2025-08-10,0.022967911100012506,1.7485439366751203,1.5172700653120228,0.03484852397479671,1.0989872568745793,1.150723771272182
2025-08-11,0.0021420855735723165,0.7760113021950573,0.8452159684074713,0.001810524932478599,1.1013413816230702,1.1528071853504662
2025-08-12,0.0005358991535229229,0.1983237415763951,0.4460136403003754,0.0002390183322966486,1.1019315895372217,1.1530827274013684
2025-08-13,0.02284263959390853,1.5142229129460123,1.3553460347912312,0.030959680997769107,1.1271026156941633,1.1887818008057522
2025-08-14,-0.019803512029086368,1.4434129016213206,1.306413838044889,-0.02587158215668685,1.1047820254862493,1.1580261347798322
2025-08-15,-0.0036485493829033766,1.7442652284488869,1.51431332813843,-0.005525046958901827,1.1007511737089186,1.151627986005538
2025-08-16,-0.00648298217179899,1.6971647296900472,1.4817652345990817,-0.009606257598697395,1.0936150234741768,1.1405651509140997
2025-08-17,0.0003250377166406082,1.7106170842997086,1.4910612825751675,0.00048465115465944915,1.0939704896042908,1.1411179271314547
2025-08-18,-0.009797009398507805,1.7079296237068315,1.4892041532227132,-0.014589747085419779,1.0832528504359473,1.1244693051799681
2025-08-19,-0.026877093484734993,1.0,1.0,-0.026877093484734993,1.0541381623071746,1.094246838543931
2025-08-20,0.012578576336752079,1.0,1.0,0.012578576336752079,1.067397719651239,1.1080109059338055
2025-08-21,-0.008872188955004412,1.3857058457806308,1.2665362422470174,-0.01123694885957678,1.0579275653923523,1.095560244047974
2025-08-22,0.021802113644864507,1.3350309234261426,1.2315180968694475,0.02684969750365495,1.0809926224010713,1.1249757051976925
2025-08-23,-0.009126668982975095,0.558931896926939,0.6952064998388017,-0.006344919598841471,1.0711267605633785,1.1178378247975633
2025-08-24,-0.013161767007920822,0.35673315395949945,0.5554800898629894,-0.007311099520315586,1.0570288397048944,1.1096652012128951
2025-08-25,-0.01088811761197439,1.5243194692421622,1.3623231086526986,-0.014833134232521148,1.0455197853789386,1.0932053883301467
2025-08-26,0.0049651350016357565,0.3417537082694766,0.5451287684898808,0.0027066379288277023,1.0507109322602264,1.0961642994981997
2025-08-27,-0.007193877225346479,1.723708293740448,1.5001077665965372,-0.0107915910976842,1.043152246814217,1.0843349426021356
2025-08-28,0.007734643229133198,0.6818159142784411,0.7801236577594906,0.006033978167376068,1.0512206572769935,1.09087779597192
2025-08-29,-0.028551012205158988,1.4099503621560356,1.2832900518158565,-0.03663922993215363,1.0212072434607629,1.050908873577424
2025-08-30,-0.00346770697876031,1.6430962236285223,1.4444020040771743,-0.005008762909673795,1.0176659959758534,1.0456451201900023
2025-08-31,-0.006814557053791526,1.5210157696860296,1.3600401366033055,-0.009268071106329646,1.0107310529845723,1.0359540068640947
2025-09-01,0.011406768414067736,0.8642452528093729,0.9061887171812197,0.010336684836327298,1.0222602280348743,1.0466623369379793
2025-09-02,0.01594945512042467,0.6975771831928838,0.7910152463507859,0.012616262171243526,1.0385647216633116,1.0598673033855552
2025-09-03,0.00025831449790114647,1.7357423134009216,1.508423695469582,0.00038964770951741695,1.0388329979879258,1.0602802782527116
2025-09-04,0.003357221253793119,0.14284636640802673,0.40767683190386794,0.0013686613247467102,1.0423205902079125,1.0617314428629478
2025-09-05,-0.0030886043369152683,0.4514979970762095,0.6209659139897556,-0.0019179180150253128,1.0391012743125403,1.0596951290015622
2025-09-06,-0.003904989350029031,1.362678364896122,1.2506234468084365,-0.004883671240683543,1.0350435949027483,1.0545199263761649
2025-09-07,0.004380366110481093,0.3220334283070403,0.5315013646671336,0.002328170565462365,1.0395774647887308,1.0569750286294473
2025-09-08,0.00675479513035393,0.5493007206638021,0.6885510198721974,0.004651021076032951,1.0465995975855114,1.0618910417644434
2025-09-09,-0.0038321542089613247,1.0915513663473178,1.0632651991815352,-0.004074596208285621,1.042588866532527,1.0575642645520575
2025-09-10,0.020012865873271224,1.6575300215529667,1.4543762637421995,0.029106237095541974,1.0634540576794083,1.088345980779882
2025-09-11,0.011440392025781954,0.22388203337383383,0.46367531467856604,0.005304627372600605,1.0756203890006693,1.0941192506603867
2025-09-12,0.004526890101325121,1.2988468485483946,1.2065136343947334,0.005461754628655314,1.08048960429242,1.100095061541982
2025-09-13,-0.0035071166535278753,1.0,1.0,-0.0035071166535278753,1.0767002012072422,1.0962368998311844
2025-09-14,-0.001233368216474795,1.6394280768555765,1.441867186242374,-0.0017783531598892879,1.0753722334004012,1.0942874034763825
2025-09-15,0.0022889146677642636,1.715450112653756,1.494401074362751,0.0034205565386315746,1.0778336686787378,1.0980304754094858
2025-09-16,0.009097414517283298,1.251523714385261,1.173811691996985,0.010678651527330243,1.0876391683433924,1.1097559602227725
2025-09-17,-0.004310371407252989,1.645257181615739,1.4458953016972835,-0.006232345766317405,1.0829510395707567,1.1028395773624327
2025-09-18,0.00625510937151641,1.5415197501374989,1.3742091048998066,0.008595828250481958,1.0897250167672692,1.1123193969572742
2025-09-19,-0.0020925909969349288,0.6398331405720559,0.7511120913930034,-0.0015717704001379643,1.0874446680080472,1.1105710862536373
2025-09-20,0.0006044233924187292,1.6945317586917095,1.4799457594640288,0.0008945138365309609,1.0881019450033522,1.1115645074567426
2025-09-21,-0.0050790206859143705,1.758345471494449,1.524043269004878,-0.007740647289504334,1.0825754527162965,1.1029602786649884
2025-09-22,-0.004225212499690212,1.427917064984441,1.2957056724496583,-0.005474631803153807,1.0780013413816218,1.0969219772457937
2025-09-23,-0.006538916194860911,1.9102186127167777,1.6289929263732363,-0.010651848227575823,1.0709523809523798,1.0852377308266792
2025-09-24,0.006394078119226654,1.6218626180664555,1.4297288392864922,0.00914179788770908,1.0778001341381611,1.0951587548220127
2025-09-25,-0.01555693839452399,1.5195905635808573,1.3590552692909335,-0.02114273909911226,1.0610328638497641,1.0720040989967023
2025-09-26,-0.0004551201011377959,1.0,1.0,-0.0004551201011377959,1.0605499664654583,1.0715162083827467
2025-09-27,-0.0014734898310230227,1.9046100947651698,1.6251172441253539,-0.0023945937334388678,1.0589872568745797,1.0689503623848753
2025-09-28,0.016998638335602667,1.7311790918826304,1.5052703496509194,0.02558754627102215,1.0769885982562026,1.0963021792438243
2025-09-29,0.014927232078914443,0.6002775341393872,0.723777782583067,0.01080399893417952,1.0930650570087177,1.1081466268199132
2025-09-30,-0.000908109169448279,0.7741396046484108,0.8439225598782424,-0.0007663738149296962,1.0920724346076445,1.1072973722620156
2025-10-01,0.03436755349202847,1.4337930409375053,1.2997661775397324,0.044669783633726125,1.1296042924211924,1.1567601062991535
2025-10-02,0.013537263097895824,1.2781840907229356,1.1922349453743177,0.016139598130037597,1.1448960429242105,1.1754297495476815
2025-10-03,0.016144905801855902,1.0,1.0,0.016144905801855902,1.1633802816901395,1.194406952130828
2025-10-04,0.008670586878819275,1.926951219725356,1.6405557435922398,0.014224581104362474,1.173467471495639,1.2113968906930273
2025-10-05,0.011773850620699022,1.4720925281794912,1.3262324640146135,0.01561486291962965,1.187283702213278,1.2303126870824643
2025-10-06,0.002892263195950928,1.7434383125714237,1.5137419003183838,0.00437813998645968,1.1907176391683418,1.235699168253629
2025-10-07,-0.011693403028118277,1.2529504969588787,1.1747976487042417,-0.013737382382784411,1.1767940979208569,1.2187238962692402
2025-10-08,0.014538926250997397,0.7397265466572169,0.8201419320719989,0.01192398306574531,1.1939034205231371,1.2332559393701739
2025-10-09,-0.0022189639966069263,1.4920595039504474,1.3400303432773892,-0.002973479086093347,1.1912541918175705,1.2295888786266562
2025-10-10,-0.030171831366543556,1.7776431750437323,1.5373786577325568,-0.04638552960762979,1.1553118712273627,1.1725537472919072
2025-10-11,-0.01083845649233417,1.3509735651603536,1.242535020428713,-0.013467161759118156,1.1427900737759877,1.156762776305867
2025-10-12,0.020206584893479596,1.6191616977230716,1.427862408775238,0.02885222297912511,1.165881958417168,1.1901379538617956
2025-10-13,-0.012385450403548215,1.5278954238486544,1.3647942184730109,-0.016903591103946822,1.1514419852448006,1.1700203485324279
2025-10-14,-0.009377912395153731,1.2391035120013154,1.1652288973425136,-0.010927414519579673,1.140643863179073,1.157235051187671
2025-10-15,-0.00900217557476335,1.8503918061090476,1.5876505085869819,-0.014292308629662338,1.1303755868544585,1.1406954906790336
2025-10-16,-0.019277437269712094,0.3571954931966401,0.5557995824614523,-0.010714391585432822,1.1085848423876576,1.128473632512161
2025-10-17,-0.009988505051727214,1.8326035872037894,1.5753582265924502,-0.015735473604598715,1.0975117370892002,1.11071656545428
2025-10-18,-4.888810124725751e-05,1.5139844989979339,1.3551812824066995,-6.6252239742687e-05,1.0974580818242774,1.1106429779940994
2025-10-19,0.007180790925924718,1.5348866528779317,1.3696254024815926,0.00983499366205581,1.105338698859824,1.1215661446434781
2025-10-20,0.0067048529786537525,1.421679169616034,1.2913950683734865,0.008658614070802737,1.1127498323272955,1.1312773530448241
2025-10-21,-0.015134620368751905,0.18557512232524742,0.43720389809343085,-0.006616915021382571,1.0959087860496295,1.1237917869341119
2025-10-22,-0.0015116279069767868,1.6493400522007224,1.448716708204877,-0.002189920605426039,1.0942521797451359,1.1213307721436963
2025-10-23,0.014667214209974633,0.5213509615568994,0.6692367578625411,0.009815838884758815,1.1103018108651894,1.1323375743395812
2025-10-24,0.0009483768861826558,1.24240702158395,1.1675117381135691,0.001107241146773847,1.1113547954393006,1.1335913450939281
2025-10-25,0.0036631805097071535,0.49013783087971974,0.6476673918535223,0.0023725225666106887,1.1154258886653234,1.1362808161414781
2025-10-26,0.019265227587036193,1.6819168878625828,1.4712284420989734,0.028343550769557423,1.136914822266933,1.1684870491422583
2025-10-27,-0.003150182285828862,0.31236250234754503,0.5248184162687859,-0.0016532736782066872,1.1333333333333313,1.166555220260586
2025-10-28,-0.004243105692981364,0.286907776142555,0.5072283093406076,-0.0021522233270044443,1.128524480214619,1.1640445329033022
2025-10-29,-0.021668459494957326,1.7980578225512382,1.5514858938374065,-0.033618309247613505,1.1040710932260207,1.1249113238181652
2025-10-30,-0.0021808197209279845,0.559252323223427,0.6954279256271773,-0.0015166029346917879,1.1016633132126068,1.1232052800031944
2025-10-31,0.0001034957201475617,1.6638039471915853,1.4587117659964375,0.0001509704247095228,1.1017773306505678,1.1233748507813526
2025-11-01,-0.0016740222188403875,1.0,1.0,-0.0016740222188403875,1.0999329309188441,1.1214942963210581
2025-11-02,0.0007865853658537425,1.0,1.0,0.0007865853658537425,1.1007981220657255,1.1223764473224327
2025-11-03,-0.0337661229886248,0.6250767979068792,0.7409149420204671,-0.02501782505637291,1.063628437290407,1.0942970297159267
2025-11-04,-0.03603069608479892,1.6367867084298426,1.440041908191013,-0.05188571234340429,1.0253051643192468,1.0375186488138444
2025-11-05,0.020507218410052763,1.1607831080640871,1.111106756376649,0.022785708929901227,1.0463313212608967,1.061159246755061
2025-11-06,-0.029530536895543857,0.7535049657111899,0.829663301993987,-0.024500402750412178,1.0154325955734387,1.035160417827238
2025-11-07,0.016175586687009913,1.7728461579289392,1.5340637509719817,0.024814381187246878,1.0318578135479524,1.0608472830251527
2025-11-08,-0.008508287292817718,0.34947263526872774,0.5504628172710071,-0.004683495793355551,1.0230784708249476,1.0558788092377118
2025-11-09,0.019332507325899195,1.2672587115588885,1.1846851258956543,0.022902933875261548,1.0428571428571407,1.080061531785973
2025-11-10,0.00840568525307095,1.6784001419548713,1.4687982475623003,0.01234625576927088,1.0516230717639148,1.093396247703953
2025-11-11,-0.015912294240323477,0.2356974252571954,0.4718401641038926,-0.007508059525623655,1.0348893360160945,1.0851869635910982
2025-11-12,-0.006493758992106358,0.5984574210020346,0.7225200206865301,-0.004691870881310027,1.028169014084505,1.080095406475848
2025-11-13,-0.013007175472928845,1.3319940593130712,1.2294195174526004,-0.01599127539334948,1.0147954393024796,1.062823303379801
2025-11-14,-0.05077789380460784,0.8071751485708482,0.8667512772388827,-0.04401180431064419,0.963266264252178,1.0160465321346566
2025-11-15,0.004470036136273503,0.6765415676019071,0.7764788995613714,0.0034708887400932142,0.9675720992622384,1.0195731166024535
2025-11-16,-0.027345509998960238,0.521458761871987,0.6693112516541463,-0.01830265752452505,0.941113346747148,1.0009122190280662
2025-11-17,-0.01862884834663625,1.404980154943063,1.27985546463439,-0.023842233356287726,0.9235814889336,0.9770482363328392
2025-11-18,0.0003195212989992591,1.0,1.0,0.0003195212989992591,0.9238765928906758,0.9773604240544972
2025-11-19,-0.00907441016333943,1.8882606215734539,1.6138191857865731,-0.014644457221293844,0.9154929577464772,0.9630475111346455
2025-11-20,-0.04838095238095241,1.1832443405985946,1.126628254382124,-0.054507347926297085,0.8712005365526476,0.9105543453756749
2025-11-21,-0.014257559894069072,1.6690528227118824,1.4623389227339012,-0.02084938477630704,0.8587793427230032,0.8915698474691991
2025-11-22,-0.005552778732310748,1.933359426898401,1.644984039087702,-0.009134232387236823,0.8540107310529831,0.8834260412929621
2025-11-23,0.03633779146018701,1.22139362409482,1.1529907448103431,0.041897137240443943,0.8850435949027482,0.9204390633867955
2025-11-24,0.004652925128826979,1.3781811402650526,1.261336407310426,0.0058689038654790235,0.8891616364855786,0.9258410317638442
2025-11-25,-0.013863955225006386,0.521290728437266,0.6691951346682298,-0.009277691383832457,0.8768343393695491,0.9172513644006502
2025-11-26,0.03541488189940023,1.768330263189942,1.53094310961463,0.05421816942170266,0.9078873239436603,0.9669830542780127
2025-11-27,0.011635122556624244,0.8627106770092414,0.9051282715808104,0.010531278369308202,0.9184507042253505,0.9771666220010182
2025-11-28,-0.004432565849526449,1.5492335087626457,1.379539582153492,-0.006114900039923555,0.9143796109993276,0.9711913457851322
